F,G,time
"[-92.84, -1.74, -0.1]","[-0.04, -5.77, 1.06]",6.002000000000001
"[-92.63, -1.71, -0.09]","[-0.05, -5.77, 1.06]",9.998999999999999
"[-92.47, -1.74, -0.14]","[-0.06, -5.77, 1.05]",20.022000000000002
"[-92.36, -1.78, -0.21]","[-0.06, -5.77, 1.05]",29.028000000000002
"[-92.29, -1.85, -0.24]","[-0.06, -5.77, 1.05]",41.01
"[-92.32, -1.85, -0.23]","[-0.04, -5.77, 1.06]",49.013
"[-92.4, -1.83, -0.21]","[-0.04, -5.76, 1.06]",59.011
"[-92.56, -1.89, -0.14]","[-0.03, -5.76, 1.06]",70.012
"[-92.68, -1.84, -0.12]","[-0.03, -5.75, 1.06]",79.018
"[-92.82, -1.88, -0.05]","[-0.02, -5.75, 1.06]",89.019
"[-92.94, -1.83, -0.05]","[-0.01, -5.75, 1.06]",99.023
"[-92.91, -1.8, -0.04]","[-0.02, -5.75, 1.06]",119.02300000000001
"[-92.89, -1.79, -0.06]","[-0.02, -5.75, 1.06]",121.019
"[-92.82, -1.8, -0.12]","[-0.04, -5.75, 1.05]",129.024
"[-92.62, -1.81, -0.21]","[-0.05, -5.77, 1.05]",150.04799999999997
"[-92.58, -1.8, -0.19]","[-0.05, -5.76, 1.05]",152.047
"[-92.48, -1.82, -0.17]","[-0.06, -5.76, 1.05]",159.012
"[-92.43, -1.81, -0.15]","[-0.05, -5.76, 1.05]",169.015
"[-92.44, -1.86, -0.17]","[-0.05, -5.76, 1.05]",184.013
"[-92.49, -1.85, -0.18]","[-0.04, -5.75, 1.05]",190.006
"[-92.62, -1.87, -0.16]","[-0.03, -5.75, 1.05]",199.146
"[-92.73, -1.86, -0.14]","[-0.03, -5.74, 1.06]",209.12900000000002
"[-92.83, -1.82, -0.14]","[-0.02, -5.74, 1.06]",219.163
"[-92.87, -1.83, -0.09]","[-0.02, -5.74, 1.06]",229.16400000000002
"[-92.86, -1.76, -0.1]","[-0.02, -5.74, 1.06]",239.161
"[-92.83, -1.8, -0.1]","[-0.03, -5.74, 1.05]",249.14600000000002
"[-92.78, -1.76, -0.12]","[-0.04, -5.75, 1.05]",259.164
"[-92.7, -1.76, -0.11]","[-0.04, -5.75, 1.04]",269.16200000000003
"[-92.61, -1.8, -0.13]","[-0.05, -5.75, 1.04]",279.126
"[-92.57, -1.84, -0.18]","[-0.05, -5.76, 1.04]",289.01
"[-92.53, -1.84, -0.18]","[-0.04, -5.76, 1.04]",299.15599999999995
"[-92.55, -1.84, -0.16]","[-0.04, -5.76, 1.04]",310.012
"[-92.62, -1.85, -0.12]","[-0.03, -5.76, 1.04]",321.158
"[-92.66, -1.84, -0.08]","[-0.03, -5.76, 1.05]",329.17999999999995
"[-92.72, -1.81, -0.09]","[-0.03, -5.75, 1.05]",339.137
"[-92.78, -1.83, -0.09]","[-0.03, -5.75, 1.05]",349.105
"[-92.83, -1.85, -0.09]","[-0.04, -5.75, 1.05]",359.012
"[-92.82, -1.8, -0.12]","[-0.04, -5.75, 1.05]",369.00500000000005
"[-92.78, -1.81, -0.11]","[-0.05, -5.75, 1.05]",379.014
"[-92.74, -1.8, -0.12]","[-0.05, -5.76, 1.05]",389.044
"[-92.67, -1.81, -0.09]","[-0.05, -5.76, 1.04]",399.01300000000003
"[-92.6, -1.78, -0.11]","[-0.06, -5.76, 1.04]",409.02500000000003
"[-92.6, -1.79, -0.14]","[-0.05, -5.76, 1.04]",419.006
"[-92.54, -1.84, -0.15]","[-0.05, -5.76, 1.04]",429.06300000000005
"[-92.6, -1.84, -0.15]","[-0.04, -5.76, 1.05]",439.01
"[-92.63, -1.81, -0.13]","[-0.04, -5.76, 1.05]",449.02500000000003
"[-92.66, -1.84, -0.1]","[-0.03, -5.76, 1.05]",459.062
"[-92.7, -1.84, -0.08]","[-0.02, -5.76, 1.05]",469.097
"[-92.72, -1.82, -0.07]","[-0.03, -5.76, 1.05]",479.04600000000005
"[-92.77, -1.8, -0.06]","[-0.03, -5.76, 1.05]",489.007
"[-92.76, -1.8, -0.07]","[-0.04, -5.75, 1.05]",499.01099999999997
"[-92.73, -1.8, -0.11]","[-0.05, -5.75, 1.04]",509.00500000000005
"[-92.69, -1.8, -0.12]","[-0.05, -5.76, 1.04]",520.007
"[-92.65, -1.82, -0.13]","[-0.06, -5.75, 1.04]",529.008
"[-92.62, -1.8, -0.11]","[-0.06, -5.75, 1.04]",539.009
"[-92.6, -1.81, -0.09]","[-0.06, -5.75, 1.04]",549.027
"[-92.6, -1.84, -0.09]","[-0.06, -5.75, 1.05]",559.013
"[-92.64, -1.85, -0.11]","[-0.05, -5.75, 1.05]",569.009
"[-92.65, -1.88, -0.1]","[-0.06, -5.75, 1.05]",579.02
"[-92.7, -1.84, -0.12]","[-0.05, -5.75, 1.05]",589.0079999999999
"[-92.75, -1.85, -0.08]","[-0.06, -5.74, 1.05]",601.005
"[-92.79, -1.87, -0.08]","[-0.06, -5.74, 1.05]",609.023
"[-92.8, -1.85, -0.09]","[-0.06, -5.74, 1.04]",619.01
"[-92.76, -1.86, -0.09]","[-0.07, -5.74, 1.04]",629.005
"[-92.72, -1.83, -0.1]","[-0.07, -5.74, 1.04]",639.005
"[-92.71, -1.84, -0.09]","[-0.07, -5.74, 1.04]",649.0129999999999
"[-92.69, -1.86, -0.12]","[-0.08, -5.74, 1.04]",659.0089999999999
"[-92.67, -1.86, -0.13]","[-0.08, -5.74, 1.04]",669.058
"[-92.69, -1.89, -0.11]","[-0.08, -5.74, 1.04]",679.009
"[-92.68, -1.89, -0.11]","[-0.08, -5.74, 1.04]",689.021
